videoId,title,description,channelTitle,publishedAt,videoId.1,politician
WH7sPmBNKHI,Bernie Sanders: The struggle continues (Full June 7 speech),"Bernie Sanders tells supporters that he will continue to fight for them during a speech in Santa Monica, California.",CNN,2016-06-08T06:58:48Z,WH7sPmBNKHI,Bernie Sanders
YcPKnZQ1k8Q,Bernie Sanders Faces Backlash Over Fidel Castro Remarks | Morning Joe | MSNBC,"During a Charleston town hall, 2020 candidate, Sen. Bernie Sanders, doubled down on past remarks about Fidel Castro and the ...",MSNBC,2020-02-25T15:29:54Z,YcPKnZQ1k8Q,Bernie Sanders
8QWQ0NW8wOM,Bernie Sanders claims victory in Vermont (Full Speech),Sen. Bernie Sanders claims victory in his home state of Vermont and tells supporters that his campaign is on its way to win ...,CNN,2016-03-02T01:43:09Z,8QWQ0NW8wOM,Bernie Sanders
rYrZEhLwepk,The True Cost of War | Bernie Sanders,"Bernie Sanders talks about the true cost of waging war abroad. When politicians vote to go to war or topple governments, their ...",Bernie Sanders,2015-12-24T21:30:45Z,rYrZEhLwepk,Bernie Sanders
85MW7PAa-IY,"People Can&#39;t Live on $12,000 a Year | Bernie Sanders",Bernie asked the crowd in Iowa if anyone had experience living on $12000 a year on Social Security. Their answers are ...,Bernie Sanders,2016-01-25T21:03:10Z,85MW7PAa-IY,Bernie Sanders
wsMunv8bPCo,"Nina Turner is Fired Up in Washington Square, NYC | Bernie Sanders","The cause is right, and the time is now. --------- ☆ Join the political revolution at www.berniesanders.com ☆ Connect with Bernie: ...",Bernie Sanders,2016-04-18T16:13:58Z,wsMunv8bPCo,Bernie Sanders
W8cex4VTrwg,Cornel West Introduces Bernie Sanders in South Carolina,Renowned activist and intellectual Cornel West endorses Senator Bernie Sanders for president and introduces him at Benedict ...,Bernie Sanders,2015-09-12T17:29:08Z,W8cex4VTrwg,Bernie Sanders
YMNkvgLPxDg,Civil Rights Leaders&#39; Meeting | Bernie Sanders,"Bernie Sanders discusses the economy, voting rights, and the criminal justice system during a conference with civil rights leaders ...",Bernie Sanders,2016-02-19T01:42:48Z,YMNkvgLPxDg,Bernie Sanders
zGtd6vKCti8,We Must do More to Combat Climate Change | Bernie Sanders,Climate change is real. It is caused by human activity. And it already causes massive problems in the US and around the world.,Bernie Sanders,2015-12-13T17:39:57Z,zGtd6vKCti8,Bernie Sanders
mW436KBSxjM,POWERFUL Speech by Bernie Sanders EXPOSES the Broken Medical System in U.S.,A new poll found that almost 40% of Americans put off medical care in 2022 because it was too expensive. Ana Kasparian ...,The Young Turks,2023-01-19T03:30:12Z,mW436KBSxjM,Bernie Sanders
8uoF22dc6QI,The Hidden Cost of War | Bernie Sanders,"Bernie visited Gettysburg, PA and paid tribute to the men and women who serve in the military today and generations of veterans ...",Bernie Sanders,2016-04-25T16:48:20Z,8uoF22dc6QI,Bernie Sanders
OSli5uxd_qk,Don&#39;t Underestimate Us | Bernie Sanders,"Tonight, we accomplished what the corporate media and political establishment once believed was impossible. Don't ...",Bernie Sanders,2016-02-02T06:49:21Z,OSli5uxd_qk,Bernie Sanders
x6BhijtleDA,It is Time to Ban Fracking | Bernie Sanders,"We need to ban fracking everywhere, not just where it's convenient. We cannot continue to endanger our land and drinking water.",Bernie Sanders,2016-04-11T18:47:27Z,x6BhijtleDA,Bernie Sanders
KHG-b5Ltd_I,Michigan was Hit Hard by our Trade Policies | Bernie Sanders,"As a result of disastrous trade policies in this country, corporations have been outsourcing Michigan jobs to countries like Mexico, ...",Bernie Sanders,2016-03-05T04:17:01Z,KHG-b5Ltd_I,Bernie Sanders
tFzb3sz2Vww,Spike Lee&#39;s &quot;Wake Up&quot; | Bernie Sanders,"Spike Lee has a message for you (and, yeah, it's worth sticking around five minutes 'til the end). --------- ☆ Join the political ...",Bernie Sanders,2016-04-16T19:29:15Z,tFzb3sz2Vww,Bernie Sanders
66fyBz2GhCA,Bernie Sanders Endorses Rev. Jesse Jackson,"In 1988, Burlington Mayor Bernie Sanders endorses Reverend Jesse Jackson for President of the United States. --------- ☆ Join ...",Bernie Sanders,2016-02-13T20:52:50Z,66fyBz2GhCA,Bernie Sanders
VMY-gSamf64,Bernie Sanders Super Tuesday Vermont speech | Raw,"Bernie Sanders' Super Tuesday 2020 speech from Essex Junction, Vermont. Subscribe at: https://goo.gl/vai8Eu Find ABC10 ...",ABC10,2020-03-04T04:40:11Z,VMY-gSamf64,Bernie Sanders
EiPf3dz6ljc,Seth MacFarlane Introduces Bernie Sanders in L.A.,,Bernie Sanders,2015-10-15T16:28:52Z,EiPf3dz6ljc,Bernie Sanders
qyee_sxJpXc,Progress | Bernie Sanders,Bernie Sanders outlines a progressive agenda for America. To join the campaign visit www.BernieSanders.com or text BERNIE to ...,Bernie Sanders,2015-07-25T16:05:58Z,qyee_sxJpXc,Bernie Sanders
9tMtgzdKgJo,Bernie Sanders Introduces Comprehensive Immigration Plan,"Read more about Bernie's ""Families First"" immigration plan here: ...",Bernie Sanders,2015-11-25T02:02:22Z,9tMtgzdKgJo,Bernie Sanders
TvJ5vdIUksM,Sarah Silverman Introduces Bernie Sanders in L.A.,"Comedian Sarah Silverman introduces presidential candidate, U.S. Senator Bernie Sanders, to an estimated crowd of 27500 in ...",Bernie Sanders,2015-08-13T15:43:00Z,TvJ5vdIUksM,Bernie Sanders
mbb6G1zO_Uc,"Bernie Sanders calls Trump racist at at MLK Event in Columbia, SC: full speech","Sen. Bernie Sanders of Vermont, a possible 2020 presidential contender for the Democrats, spoke at the King Day at the Dome ...",News 19 WLTX,2019-01-21T18:50:51Z,mbb6G1zO_Uc,Bernie Sanders
8_8R6PgGcTw,Bernie Sanders Speech On Democratic Socialism,Bernie Sanders delivered his long-awaited speech advocating for democratic socialism in America. He pointed to the example of ...,The Young Turks,2015-11-21T05:30:01Z,8_8R6PgGcTw,Bernie Sanders
BkdqBqDsz_E,Pittsburgh Press Conference on Trade | Bernie Sanders,Join the political revolution at www.berniesanders.com ☆ Connect with Bernie: Facebook ...,Bernie Sanders,2016-03-31T21:25:50Z,BkdqBqDsz_E,Bernie Sanders
L0NGWaf_Gco,&quot;The Russian People Are Not Our Enemies&quot; - Sen. Bernie Sanders On Putin And The Oligarchs,Senator Bernie Sanders returns to The Late Show to help Stephen Colbert break down the highlights of President Biden's first ...,The Late Show with Stephen Colbert,2022-03-02T09:47:19Z,L0NGWaf_Gco,Bernie Sanders
_wNxBTFFwTc,Sen. Bernie Sanders on Protesting and the History of Racial Police Violence,"Senator Bernie Sanders remarks on the United States grappling with a multitude of crises, his record of protesting and the history ...",The Tonight Show Starring Jimmy Fallon,2020-06-05T04:30:32Z,_wNxBTFFwTc,Bernie Sanders
PZAa2urFS34,Institutional Racism and Criminal Justice Reform | Bernie Sanders,"Senator Bernie Sanders speaks at Benedict College in Columbia, South Carolina, about racism, policing, and criminal justice ...",Bernie Sanders,2015-09-17T20:56:00Z,PZAa2urFS34,Bernie Sanders
sQapCcpjUnY,Terrorism Will Not Strike Fear in American Hearts | Bernie Sanders,Sen. Bernie Sanders calls for a concerted international effort to defeat the Islamic State and “eliminate the stain of ISIS from this ...,Bernie Sanders,2015-11-17T03:06:11Z,sQapCcpjUnY,Bernie Sanders
cq844C4OiL0,Bernie Sanders shrugs off attacks at South Carolina debate,"peaking to CNN after the South Carolina Democratic presidential debate hosted by CBS News, Sen. Bernie Sanders (I-VT) fielded ...",CNN,2020-02-26T05:37:10Z,cq844C4OiL0,Bernie Sanders
TPD5DhCGAGQ,Hillary Clinton Says I&#39;m Unelectable | Bernie Sanders,Bernie Sanders responds to Hillary Clinton's questions about his electability. The truth: Bernie wins against Republicans by ...,Bernie Sanders,2016-01-09T21:43:59Z,TPD5DhCGAGQ,Bernie Sanders
nUom_28cY_I,Let States Make Marijuana Legal | Bernie Sanders,Too many Americans have seen their lives destroyed because they have criminal records as a result of marijuana use.,Bernie Sanders,2015-10-29T03:19:25Z,nUom_28cY_I,Bernie Sanders
VePpQBCbKBw,Bernie Brief: Income Inequality | Ep. 1,Bernie Sanders explains the one issue the billionaire class wants us to avoid -- and change. Read more about Income Inequality ...,Bernie Sanders,2015-09-14T17:00:45Z,VePpQBCbKBw,Bernie Sanders
16S2lQn5xgs,How Bernie Sanders Answers A Question,MY BOOK OF ESSAYS IS OUT NOW! AMAZON: https://amzn.to/3dk14yu EVERYWHERE ELSE: https://bit.ly/3qJEbHT When you ...,Nerdwriter1,2020-02-28T15:00:01Z,16S2lQn5xgs,Bernie Sanders
nUGwvTAXrWI,"Town Hall Q&amp;A in Clinton, Iowa | Bernie Sanders","Bernie Sanders gives fired up, thoughtful answers about a $15/hr minimum wage, improving the quality of education, ethics in the ...",Bernie Sanders,2015-12-13T18:43:15Z,nUGwvTAXrWI,Bernie Sanders
qrxhoAd3WVg,Questions in the Quad Cities | Bernie Sanders,Bernie answers questions from Iowans at town hall meeting.,Bernie Sanders,2015-05-30T20:18:49Z,qrxhoAd3WVg,Bernie Sanders
8LIt6nMMVA8,"Bernie Sanders, Cuomo spar over health care","CNN's Chris Cuomo talks with Sen. Bernie Sanders (I-VT) about President Trump's policies, single-payer healthcare and Sanders' ...",CNN,2018-06-08T01:43:37Z,8LIt6nMMVA8,Bernie Sanders
PYvTe0JX0Ao,Bernie Sanders’ Fox News Town Hall: Smart Play Or Democratic Betrayal? | Deadline | MSNBC,"The Daily Beast's Sam Stein, Politico's Anna Palmer, former DOJ spox Matt Miller, and WaPo's Robert Costa on 2020 hopeful Sen.",MSNBC,2019-04-16T22:59:35Z,PYvTe0JX0Ao,Bernie Sanders
6EySxPIlZaM,Bernie Sanders won&#39;t rule out accepting Bloomberg&#39;s money | CNN Town Hall,"During a CNN town hall in Nevada, Sen. Bernie Sanders (I-VT) refused to answer if he would accept financial support from ...",CNN,2020-02-19T01:52:24Z,6EySxPIlZaM,Bernie Sanders
4UPkJRxaTXo,Bernie Sanders&#39; Medicare for All National Town Hall WATCH LIVE HERE,"Senator Bernie Sanders is hosting a national town hall to discuss medicare for all on January 23rd at 7pm eastern, don't miss it ...",The Young Turks,2018-01-12T04:30:01Z,4UPkJRxaTXo,Bernie Sanders
cj7nQHIan2k,Bernie Trolls Wolf Blitzer During CNN Town Hall,The Young Turks discuss Senator Bernie Sanders' CNN town hall. CNN's Wolf Blitzer asks Sanders about running against Trump ...,The Young Turks,2019-02-26T04:55:19Z,cj7nQHIan2k,Bernie Sanders
E9PEsbtoDHs,Bernie Sanders Absolutely Crushed His Fox News Townhall,Senator Bernie Sanders proved on Monday evening that he is definitely the one to beat in the Democratic primary after performing ...,The Ring of Fire,2019-04-16T17:00:00Z,E9PEsbtoDHs,Bernie Sanders
dvNkdakBexU,Bernie Sanders Transforms Trump Supporters Into Liberals (VIDEO),"Bernie Sanders spoke to Trump supporters, and the results were surprising. Cenk Uygur, host of The Young Turks, breaks it down.",The Young Turks,2016-12-14T04:00:00Z,dvNkdakBexU,Bernie Sanders
H-IiRl8msTY,Klobuchar&#39;s story brings mass shooting survivor to tears | CNN Town Hall,"During a CNN town hall in Nevada, Sen. Amy Klobuchar (D-MN) answers how she plans to address gun violence prevention with ...",CNN,2020-02-19T05:00:20Z,H-IiRl8msTY,Bernie Sanders
Oko29qYfwmU,Sen. Bernie Sanders Breaks Down Why Working-Class Voters Flock to Republicans in Red States,Sen. Bernie Sanders talks about the Democratic Party's relationship with the American working class and connecting with striking ...,Late Night with Seth Meyers,2022-01-11T11:00:08Z,Oko29qYfwmU,Bernie Sanders
YYjR8wtdIh8,Bernie NAILS Venezuela Crisis Question,The Young Turks discuss Senator Bernie Sanders' CNN town hall. CNN's Wolf Blitzer asks Sanders about Venezuela and the ...,The Young Turks,2019-02-26T04:36:46Z,YYjR8wtdIh8,Bernie Sanders
Y_QAO5wYbvQ,Senator Bernie Sanders on Ariana Grande&#39;s Endorsement and Growing Up Brooklyn,"Democratic presidential candidate Bernie Sanders reacts to getting endorsements from young supporters like Ariana Grande, ...",The Tonight Show Starring Jimmy Fallon,2019-11-27T09:30:02Z,Y_QAO5wYbvQ,Bernie Sanders
Jo7bRzE4xEk,Bernie Sanders Defends His Decision To Do A Townhall On Fox News,"Senator Bernie Sanders is defending his decision to do a townhall on Fox News, even after the DNC said that they will not let the ...",The Ring of Fire,2019-04-10T20:00:04Z,Jo7bRzE4xEk,Bernie Sanders
Xsq8JcJ2254,Bernie Sanders: The right to vote should be extended &#39;even for terrible people&#39;,Vermont Sen. Bernie Sanders said he thinks everyone should have the right to vote -- even the Boston Marathon bomber.,CNN,2019-04-23T12:53:32Z,Xsq8JcJ2254,Bernie Sanders
A0QBn4HeJOY,Bernie Sanders Schools Trump-Backing Business Owner,"A small business owner asked Bernie Sanders a question, and Bernie had an answer for him. Cenk Uygur and John Iadarola, ...",The Young Turks,2017-01-11T03:45:06Z,A0QBn4HeJOY,Bernie Sanders
FDWAEKQ0KkU,Senator Bernie Sanders Has Bad News About Climate Change,"Democratic presidential candidate Bernie Sanders discusses the dangerous realities of climate change, his comprehensive ...",The Tonight Show Starring Jimmy Fallon,2019-11-27T10:00:02Z,FDWAEKQ0KkU,Bernie Sanders
-oxfzabpTWY,Footage Surfaces from Bernie Sanders’s 1980s Public Access Show | The Daily Show,Footage of Bernie Sanders's 1980s public access program shows the then 46-year-old looking strikingly septuagenarian and ...,The Daily Show,2019-05-09T02:06:41Z,-oxfzabpTWY,Bernie Sanders
Sdhq3V01SgA,Bernie Sanders: Unspeakable For Students To Face Gun Violence In School | Meet The Press | NBC News,"Sen. Bernie Sanders (I-V.t.) joins Chuck Todd for an exclusive interview to talk about what it takes for Democrats to win elections, ...",NBC News,2018-05-20T16:39:41Z,Sdhq3V01SgA,Bernie Sanders
zfNP_z8unGU,Bernie Sanders - A Progressive Agenda for the 2020 Presidential Race | The Daily Show,"Democratic presidential candidate Sen. Bernie Sanders explains how his ideas became mainstream, why he's going on Fox ...",The Daily Show,2019-04-07T13:00:06Z,zfNP_z8unGU,Bernie Sanders
MaP9U5oGEaQ,Bernie Sanders speaks about justice at Antioch Baptist Church North in Atlanta,"The 2020 presidential candidate made a surprise appearance at the Atlanta church, Sunday, May 19, 2019.",11Alive,2019-05-19T22:19:44Z,MaP9U5oGEaQ,Bernie Sanders
dMFszikc0Rk,Slow Jam the News with Senator Bernie Sanders,"Jimmy Fallon and Senator Bernie Sanders slow jam the news, discussing the issues that matter most in the 2020 presidential race ...",The Tonight Show Starring Jimmy Fallon,2019-11-27T04:48:11Z,dMFszikc0Rk,Bernie Sanders
K2hJJkhhTRg,Senator Bernie Sanders Makes The Case For Socialism | All In | MSNBC,Presidential candidate Sen. Bernie Sanders tells Chris Hayes that socialism is akin to the New Deal. » Subscribe to MSNBC: ...,MSNBC,2019-06-14T05:52:00Z,K2hJJkhhTRg,Bernie Sanders
anDy97Q8qwI,Getting to Know Bernie Sanders | The Daily Show,Everything you need to know about Bernie Sanders. #TheDailyShow Subscribe to The Daily Show: ...,The Daily Show,2020-02-17T14:00:00Z,anDy97Q8qwI,Bernie Sanders
G3W9SthxzsI,Bernie Sanders on FDR | Bernie Sanders,Join the political revolution at www.berniesanders.com ☆ Connect with Bernie: Facebook ...,Bernie Sanders,2016-04-14T17:14:22Z,G3W9SthxzsI,Bernie Sanders
kWyK397cXXg,Candidate Committee Press Conference | Bernie Sanders,"Bernie Sanders addresses the issues relevant to the working class in Columbia, South Carolina. --------- ☆ Join the political ...",Bernie Sanders,2015-11-07T21:47:47Z,kWyK397cXXg,Bernie Sanders
1PjNlBV-_s8,The case for Bernie Sanders,"To understand Bernie's future, look at what he's already done. Up next: The case for Joe Biden: http://bit.ly/2TibqRm This video is ...",Vox,2020-02-27T13:00:00Z,1PjNlBV-_s8,Bernie Sanders
o8BJ4FajZzg,Diplomacy in Ukraine,We must vigorously support diplomatic efforts to deescalate this crisis and reaffirm Ukrainian independence and sovereignty.,Senator Bernie Sanders,2022-02-10T19:51:11Z,o8BJ4FajZzg,Bernie Sanders
g8QZjCOgeBo,Bernie Sanders&#39; Iowa Caucus Speech,Senator Bernie Sanders' speaks after virtually tying Hillary Clinton in the 2016 Iowa Democratic Presidential Nomination Caucus.,TDC,2016-02-02T06:10:08Z,g8QZjCOgeBo,Bernie Sanders
vqDsQDh1EIE,Paid Family &amp; Medical Leave | Bernie Sanders,"Bernie Sanders gives an in-depth discussion of instituting paid family and medical leave for all Americans. ""The strength of a very ...",Bernie Sanders,2016-01-08T18:42:44Z,vqDsQDh1EIE,Bernie Sanders
mKDl9JdLJ2A,"Voter Suppression, National Federation of Democratic Women | Bernie Sanders","Bernie speaks about voter suppression at Winthrop University in Rock Hill, South Carolina to the National Federation of ...",Bernie Sanders,2015-11-07T16:16:30Z,mKDl9JdLJ2A,Bernie Sanders
9P3IVsst-aI,"We Listen to the Pain of Americans, Not Billionaires | Bernie Sanders",,Bernie Sanders,2016-02-27T01:10:27Z,9P3IVsst-aI,Bernie Sanders
bRWnzDkHRbo,Communications Workers of America Endorsement | Bernie Sanders,The Communications Workers of America union executive board unanimously voted to endorse Bernie Sanders after receiving a ...,Bernie Sanders,2015-12-17T21:16:32Z,bRWnzDkHRbo,Bernie Sanders
vR1h4etdlwM,Rahm Emanuel Press Conference | Bernie Sanders,Join the political revolution at www.berniesanders.com ☆ Connect with Bernie: Facebook ...,Bernie Sanders,2016-03-12T21:47:15Z,vR1h4etdlwM,Bernie Sanders
8Zvadh9rYQM,Press Conference in Baltimore | Bernie Sanders,Bernie Sanders met with clergy and community leaders after walking through the neighborhood where Freddie Gray was arrested ...,Bernie Sanders,2015-12-13T18:47:23Z,8Zvadh9rYQM,Bernie Sanders
Dxd8NW_yeUU,Bernie Sanders press conference live stream: plans to erase student debt by taxing Wall Street,Senator Bernie Sanders said he has a plan to wipe out the $1.6 trillion in student debt owed by more than 40 million Americans: ...,CBS News,2019-06-24T15:23:09Z,Dxd8NW_yeUU,Bernie Sanders
SMzHdRR3NuA,New Hampshire Primary Ballot Filing Press Q&amp;A | Bernie Sanders,Democratic Party presidential candidate Bernie Sanders talks with the press after filing to put his name on the primary ballot in ...,Bernie Sanders,2015-11-06T02:59:42Z,SMzHdRR3NuA,Bernie Sanders
ovYafcQCdHY,"Sen. Bernie Sanders, Bowing Out Of The Race, Gently Breaks The News To Supporters","The Democratic primary has effectively come to a close with the departure of Senator Bernie Sanders, who addressed members of ...",The Late Show with Stephen Colbert,2020-04-09T03:55:15Z,ovYafcQCdHY,Bernie Sanders
